from_id,relation,to_id,source_title,source_locator,excerpt,tradition,confidence,notes
nakshatra:hasta,nakshatra_associated_deity,deity:ashwini,source:a80ecfcbf09c,"page 163, lines 661-664","56 
of the soul, into which the entire wheel of zodiac is split. From the exact number of arms, which each Nitya Devi has, we will also derive the connection between each lunar day and similar qualiti",unknown,0.80,AUTO_EXPORT rid=1554
nakshatra:vishakha,nakshatra_associated_deity,deity:brahma,devi_bhagavata_en,"page 129, lines 523-526","who became the father of Kama. 


94 


Bhagavata Purana 


The sons of Vasu are known as the Vasus - Drona, Prana, Dhruva, Arka, 
Agni, Dosa, Vastu and Vibhavasu. Abhimati, the wife of the Vasu Drona",unknown,0.70,AUTO_EXPORT rid=1507
nakshatra:uttara_phalguni,nakshatra_associated_deity,deity:brahma,mahabharata_en,"page 129, lines 523-526","rn point, the twenty seven fires conveying the sacrificial 
butter, Agni and Soma, and the fire of Indra, and Mitra, and Savitri, and 
Aryaman; Bhaga, Viswa the Sadhyas, the preceptor (Vrihaspati), an",unknown,0.70,AUTO_EXPORT rid=1506
nakshatra:uttara_bhadrapada,nakshatra_associated_deity,deity:brahma,brihat_jataka_en,"page 129, lines 523-526","&. 22. f-lravana. 23 DhanistliA. 24. fWabhi$A. 25. Purva- 

bhadrapada. 26. UttarabhAdrapada, 27. Revatl. 

Each asterism has got four feet. 27 asterisms have 108 feet. And 
these are equally divided ",unknown,0.70,AUTO_EXPORT rid=1505
nakshatra:swati,nakshatra_associated_deity,deity:brahma,sushruta_samhita_en,"page 129, lines 523-526","atna. 

November, igii. ^ 




INTRODUCTION. 


->—OOC>- 


Ayurveda is not 
an Encyclopsedia 
of ancient medical 
■works, but a Trea- 
tise on Biology. 


In the introduction of the first volume of o",unknown,0.70,AUTO_EXPORT rid=1504
nakshatra:revati,nakshatra_associated_deity,deity:brahma,devi_bhagavata_en,"page 129, lines 523-526","na and Mitra, the ninth and 


103 


Parama Karuna Devi 


tenth of Aditi's sons, because they were born from the sperm of Mitra and 


Varuna, ejaculated at the sight of the Apsara Urvasi and preser",unknown,0.70,AUTO_EXPORT rid=1500
nakshatra:purva_bhadrapada,nakshatra_associated_deity,deity:brahma,brihat_jataka_en,"page 129, lines 523-526","r, &c. *g: Indul?, Moon. Katukavij;ap&n, bitter, such as, 

Nim trees, &c. n Oha, and, 35 ; Bhftyab, also ; moreover, 

7. When the ruler of the rising Navatnsa is the Sun,, 
solid trees (such as Sees",unknown,0.70,AUTO_EXPORT rid=1498
nakshatra:purva_ashadha,nakshatra_associated_deity,deity:brahma,source:a80ecfcbf09c,"page 129, lines 523-526","128 
Prajapati or Brahma, especially in older scriptures (we can find this connection in the Vedas, Nakshatra suktam, more specifically).  Mula nakshatra, being a galactic center and a black hole, als",unknown,0.80,AUTO_EXPORT rid=1497
nakshatra:jyeshtha,nakshatra_associated_deity,deity:brahma,sushruta_samhita_en,"page 129, lines 523-526","Sneha-Lavana is recommended by experts 
in VAta-roga. 25. 

The Kalyanaka-Lavana The follow- 
ing drugs with their roots, leaves and twigs, viz., 
Gandira, Paldsa, Kntaja, Vilva, Arka, Snuhi, Apd- 
in",unknown,0.70,AUTO_EXPORT rid=1493
nakshatra:bharani,nakshatra_associated_deity,deity:brahma,sushruta_samhita_en,"page 129, lines 523-526","whole viscera 
of the heart, the seat of cognition*. i8. 

Fatal bites : — A man bitten by a snake in any 
of the vulnerable parts of the body, or near (the root of) 
an As'vatthva tree, or a temple, ",unknown,0.70,AUTO_EXPORT rid=1490
nakshatra:ashwini,nakshatra_associated_deity,deity:brahma,devi_bhagavata_en,"page 129, lines 523-526","y as the incarnation of Yamaraja, the Lord of Death, the 


eternal companion of God. 


He immediately started to explain how at the beginning of creation, Lord 
Vishnu awakens material energy, manif",unknown,0.80,AUTO_EXPORT rid=1489
nakshatra:ashlesha,nakshatra_associated_deity,deity:brahma,sushruta_samhita_en,"page 129, lines 523-526","ld 
not be given to a man who does not wish to use it, nor 
to an indigent person, to an ungrateful wretch, nor to 
an enemy. 19. 

Treatment of Vyasiga, etc. i—Ldkshd, 
Rodhra., the two kinds of Hari",unknown,0.70,AUTO_EXPORT rid=1488
nakshatra:anuradha,nakshatra_associated_deity,deity:brahma,sushruta_samhita_en,"page 129, lines 523-526","smell ; the fire is that of the speech ; Indra is that of 
the hands ; Vishnu is that of the legs ; Mitra is that of 
the anus and Prajapati is that of the organs of 
generations. 7. 

* Mah.in, Ahamk",unknown,0.70,AUTO_EXPORT rid=1487
nakshatra:revati,nakshatra_associated_deity,deity:shiva,source:a80ecfcbf09c,"page 58, lines 234-237","56 
of the soul, into which the entire wheel of zodiac is split. From the exact number of arms, which each Nitya Devi has, we will also derive the connection between each lunar day and similar qualiti",unknown,0.80,AUTO_EXPORT rid=1426
nakshatra:uttara_bhadrapada,nakshatra_associated_deity,deity:shiva,source:a80ecfcbf09c,"page 57, lines 230-233","56 
of the soul, into which the entire wheel of zodiac is split. From the exact number of arms, which each Nitya Devi has, we will also derive the connection between each lunar day and similar qualiti",unknown,0.80,AUTO_EXPORT rid=1422
nakshatra:shatabhisha,nakshatra_associated_deity,deity:shiva,source:a80ecfcbf09c,"page 57, lines 230-233","56 
of the soul, into which the entire wheel of zodiac is split. From the exact number of arms, which each Nitya Devi has, we will also derive the connection between each lunar day and similar qualiti",unknown,0.80,AUTO_EXPORT rid=1420
nakshatra:purva_bhadrapada,nakshatra_associated_deity,deity:shiva,source:a80ecfcbf09c,"page 57, lines 230-233","56 
of the soul, into which the entire wheel of zodiac is split. From the exact number of arms, which each Nitya Devi has, we will also derive the connection between each lunar day and similar qualiti",unknown,0.80,AUTO_EXPORT rid=1415
